,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,target
10,54.83626712203015,-1.01911896920369,24.560172980560534,41.4687588970204,119.8549995,11.581999999999999,48.8817533086944,3124.0,-183.702588689795,-26.7551074420789,-174.00165984294898,585.725,-165.50189294735,39.0522147222269,11.1500181930114,E,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.169999
11,60.95019,-0.256995554,94.28319333333333,23.138385,85.64,37.263999999999996,42.37997,4091.0,-165.9214,39.39275,-160.2675,3115.0570000000002,-159.674,34.98981,25.71631,C,D,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20.03
12,58.698434790860404,-0.5308705176616323,23.983944334164168,22.77721667811545,138.5650025,18.89,44.4643539571171,3860.0,-196.065231481492,-41.737024122342895,-159.767852754326,1739.2720000000002,-152.234217781364,44.397881465013896,6.7267177537904095,D,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20.350006
13,51.24006,-0.006398170833333296,38.616843333333335,41.10861,71.0,15.693999999999997,53.66115,944.0,-11.2418,23.14715,-23.48035,8.488999999999999,-24.52049,27.92732,30.3897,B,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.2343
14,58.7062725,-0.8226220725000001,14.81197,18.87196,114.67,22.357999999999997,44.34274,2248.0,-126.6392,-11.55894,-128.8015,186.519,-134.338,40.22316,16.435470000000002,C,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.31
15,49.657215,1.2969612009333333,1.3643766333333334,27.54043,204.62,21.054000000000002,49.72126,5762.0,52.06566,-12.51527,125.6669,1970.17,133.9503,37.8327,15.57867,C,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,16.83
16,41.4445975,0.10580393366666672,28.587523333333333,23.137614999999997,105.62,26.5,65.66754,4220.0,-94.56433,-61.29161,-90.78576,3256.0809999999997,-61.33471,42.904959999999996,11.562339999999999,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.76
17,78.18074327163372,-0.37072015319386503,32.6752713446907,52.48867869142095,61.9608995,11.540000000000001,52.784218095419995,722.0,-132.667427773134,57.344625911233905,-155.29358223096798,2.728,-147.24109735973,10.488540254423699,75.23146066555721,C,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.671898000000002
18,44.9680236332413,0.012581028944909551,-62.02185065014303,18.3925147597859,190.475006,21.766000000000002,53.3408457004159,5796.0,241.21241261112098,-2.0078575210521104,146.437662047251,1807.8829999999998,127.56149010850001,43.11558207489511,17.837364113546,E,B,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.470001
19,63.55951999999999,-0.0792534683,16.612581666666667,28.588065,113.41,21.936,45.82646,4443.0,-51.71293,43.37214,-87.68319,2683.8909999999996,-96.95373000000001,19.35651,51.341879999999996,B,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.44
20,65.87840750000001,-0.19983019066666668,15.95548,26.15247,114.5156,18.715999999999998,41.51181,1370.0,3.606788,42.3034,-48.69643,31.444000000000003,-64.41343,24.62588,37.22655,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19.7812
21,56.73048,-0.2604756292666667,4.711453,27.42087,66.11715000000001,15.834,42.53986,897.0,62.19125,18.76831,-23.16349,6.3260000000000005,-45.159659999999995,19.55339,38.58377,D,H,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.5625
22,55.44765238233215,-0.2971694786381474,10.790830352371708,21.4589014910551,118.9300005,12.01,45.674955364380395,3040.0,-95.3536962212868,-37.144922794577,-102.66385376935999,685.6360000000001,-104.941102277987,40.658563269572,8.12399635971806,D,B,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21.190002
23,47.47217409017951,0.024510768094455758,41.30835916464624,36.703399156778,115.3449975,22.596,43.872330068562796,4454.0,-77.4181025021898,22.937861788357502,-54.233826009104206,1486.266,-54.3162956794676,18.8361395501685,46.3060609435411,C,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.86
24,48.983215,-0.019637618033333314,36.53561333333334,41.90721500000001,69.55465000000001,15.568000000000001,50.664120000000004,936.0,-1.786429,28.49223,2.330029,15.622,8.368083,28.27522,29.936120000000003,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20.8594
25,39.80948821320625,0.6647331981214978,25.676360251492365,33.391865428704996,56.015549,13.462,54.092676668193704,637.0,82.305267873818,-5.88136740489591,100.06362051982799,1.931,103.991850091155,36.7247681975591,16.4086587007584,A,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
26,53.969305000000006,-0.8247986601333331,-3.7298276666666665,21.89837,96.1875,22.462,43.48107,1258.0,-97.31492,3.746579,-108.381,63.503,-110.2753,33.20037,24.08452,E,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19.9375
27,60.33713206038932,-0.10888208515986308,12.145085801918745,21.025064521967998,119.625,11.954,45.1465140630863,3041.0,-99.66975211168301,-2.28924227916359,-104.941102277987,608.999,-104.958015827763,33.6547555364487,22.6463714879532,E,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.199997
28,35.6941925,-0.26062205930000004,14.578427333333332,18.888934999999996,107.39500000000001,25.302,53.07156,4423.0,-100.1894,-19.74286,-55.44814,1634.9029999999998,-37.297129999999996,55.0858,0.665359,A,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.41
29,45.1698863319436,-1.6083038518354114,1.8575601779963768,15.59084441601105,86.125,45.212,36.774171987157004,4006.0,-147.08699442892998,1.9639243075476,-222.045408544459,620.616,-244.976099319261,40.36740862757971,4.7933325552219905,C,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.5
30,44.36257500000001,-0.12271691663999999,21.581769999999995,43.49509,155.09,13.676000000000002,52.38507,5081.0,-59.35873,-24.82904,-31.403740000000003,1596.66,-17.53205,28.18164,23.32524,E,D,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,21.05
31,54.15773406317498,-0.5543305587534886,15.860799034376882,31.098720665563455,150.828102,17.154000000000003,30.129610954922104,1912.0,-92.0743812973419,32.944192889401805,-119.2649013318,28.221999999999998,-126.660507956678,16.4024684374462,51.0114588395664,E,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20.515594
32,58.47864952463625,-0.05230222869758575,48.29695944169034,47.88901412356459,122.3280985,24.114000000000004,47.770129222529796,1497.0,-56.6261881517461,31.4245399338978,-88.8859728151306,80.31,-93.9518171766588,16.380660353719,48.1474792001884,B,A,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.0
33,59.0254225,-0.1891463081133333,21.19602666666667,29.046015000000004,46.43745,11.978,55.776709999999994,394.0,-88.28689,27.20597,-74.6631,1.032,-68.66313000000001,25.93899,36.36105,E,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.9532
34,63.37574996351023,-0.6047809729600626,30.206058663171465,30.86100113572635,115.8280985,18.229999999999997,39.5945425431874,1374.0,-65.5525803004153,36.6044275216881,-117.918830013831,78.497,-132.091483501004,19.4633463207573,46.69925593236711,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.031303
35,58.938582499999995,0.46682704526666663,21.123856666666665,38.501915,154.24,14.378,46.68646,5060.0,15.8616,41.66663,76.44633,944.699,86.84416999999999,25.509829999999997,41.91843,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.28
36,52.01546,1.0490534427166667,1.1602963733333334,18.2192,46.0781,15.084,53.29531,208.0,125.1965,-19.61621,168.6655,0.897,183.7043,39.24677,7.175687,B,K,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.1875
37,60.63493,-0.08604654679666668,27.198876666666663,28.377225,109.44999999999999,16.534,48.59162,2747.0,-37.788000000000004,43.25942,-44.20261,80.558,-46.34738,23.511860000000002,44.79333,C,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20.07999
38,60.1570975,0.5081488056666665,-42.05302666666667,16.69554,148.23000000000002,22.752000000000002,43.03072,3741.0,224.85299999999998,40.763090000000005,160.5801,1544.5739999999998,123.2495,44.467659999999995,10.91134,D,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19.97
39,55.928193840335524,-0.47250274407177706,-100.9370555337686,18.0886681448722,78.725002,42.834,51.069025456274204,4064.0,15.0874201598626,23.346437256458202,-32.6002284586868,3710.782,-40.0271197159802,39.96834923420911,19.099205254767398,E,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25.510002
40,40.70083749999999,-0.004697497566666681,17.666516666666666,32.738045,118.22,13.804000000000002,56.83027,3007.0,-95.88904000000001,-48.49321,-51.73402,478.147,-31.256999999999998,48.3396,2.373328,D,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.83
41,60.5716424513098,-0.04800447729960388,-3.2122333002601002,19.268210540277998,94.529999,28.598000000000003,39.2586118987382,2409.0,103.969117614097,43.09912896269421,-2.87718450835263,383.99800000000005,-38.344841226408896,23.4833899463235,36.9597998723346,D,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,17.919998
42,63.5137225,-0.24642076956666673,0.7565380000000003,20.719225,114.34,15.919999999999998,42.6226,2861.0,35.50865,31.22692,-26.01647,367.376,-42.31055,26.86836,30.775,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.56
43,44.158717499999995,0.4961893703333332,-41.748419999999996,15.915665,83.53,38.222,46.323640000000005,2433.0,91.68135,-53.91506,126.9298,536.38,116.1124,69.1177,12.062610000000001,D,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.02
44,59.7097,-0.4562498257333332,50.87016666666667,43.434305,117.635,19.562,41.02424,4465.0,-121.8713,21.67633,-148.547,2215.855,-160.8884,16.49406,48.50124,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.22
45,47.52588885674278,0.4651417348365925,-2.04301627387273,18.74531460178875,209.65499849999998,14.266,53.1389323980105,5635.0,45.531329322391,5.85104646077477,67.583818555747,1267.086,75.79528843993029,42.771500462984704,11.9652161532461,C,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.120010999999998
46,51.89185914496426,0.48364391202538176,-23.54981128777263,16.628445259729602,191.5250015,20.144,41.0387761053265,5809.0,80.79938378872771,28.1169148132827,48.33826630570721,1075.124,26.4010876747919,37.782602774957205,19.4303581284466,D,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.550003
47,42.738515,0.6883175480899999,-7.89383,11.838245,212.68,15.491999999999999,58.480140000000006,5971.0,16.97735,-18.09142,12.11132,933.462,31.69218,35.38886,1.38983,E,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.26001
48,69.971135,0.4119987766,27.761129999999998,34.359025,145.435,15.41,43.28987,4944.0,-2.785495,63.451209999999996,16.176460000000002,1697.77,5.518041,15.746979999999999,60.62449,E,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.5
49,66.05071061896837,-0.9512772411471085,19.463988839594734,19.3340524314819,128.4000015,21.218,36.4738892414274,4772.0,-274.785213212079,45.458460028231706,-279.398176216142,1152.82,-274.123076308853,20.413977652750198,39.798538228527704,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.069992000000003
50,53.777425,0.14961369843333333,-35.08223,15.604755,121.36,22.96,57.30555,2139.0,9.378783,-13.783829999999998,49.966609999999996,80.652,63.37509,42.54213,19.68664,A,G,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.85001
51,56.040835269923726,-0.14562562644664795,-12.167431471956379,15.3501471983793,119.6150015,11.684000000000001,40.2674757173397,3028.0,36.0869923514661,38.5738267263357,-1.85508759010125,454.12,-17.864056985936102,27.282641862231603,30.248481136166802,A,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.139999
52,44.81222775333357,0.5447480336919214,-18.105417006400835,16.206317438761502,160.5,16.546,48.075247228156,5143.0,223.74816386643798,26.5184529433814,203.722063335494,752.164,186.65087179559399,51.671990087056706,1.5503172506234597,C,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.740005
53,56.50958136985962,-0.6643073998950177,0.6965097472448333,23.61596317359965,97.5155985,22.653999999999996,39.0337119390113,1262.0,-117.33831860872101,15.903266578043402,-134.517317021066,80.077,-137.692764399841,24.250637069589402,37.588339151790294,D,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20.0625
54,45.98225500000001,-0.2296326756666666,-21.262203333333332,14.425995,138.54685,23.996000000000002,59.490230000000004,1781.0,15.80444,-46.631820000000005,17.355710000000002,94.09200000000001,26.661990000000003,44.47755,7.959842999999999,E,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.6562
55,53.242025000000005,-0.4313941387333333,-19.914563333333334,12.960505000000001,126.86,13.392,43.0178,3383.0,85.78325,34.51198,-26.84709,501.00300000000004,-61.02627,33.589929999999995,20.32931,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.17
56,43.5562625,0.6142694416666666,3.788377,21.63326,201.72,18.79,62.59348000000001,5523.0,206.9188,-180.5691,181.2035,2091.514,189.5552,82.37181,26.405309999999997,B,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.48999
57,59.7426325,-0.6297369351333333,30.204963333333335,45.33313,208.255,14.05,52.9712,5853.0,-144.1318,-19.5095,-130.1226,972.1619999999999,-116.1095,22.48946,39.162620000000004,D,D,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.880010000000002
58,42.5925625,-0.32193150353333333,3.4046061,24.942659999999997,99.18,19.223999999999997,59.16417,2646.0,-47.09389,-5.179673,-53.21374,493.21,-42.57875,36.57398,6.624016,E,H,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
59,42.97261304920502,-0.08817252284081921,-1.4628494681370998,13.641119593720948,123.17499950000001,16.422,60.789322738671295,3390.0,-116.84300808169701,-78.4330548291292,-151.345038651598,811.59,-129.671929505398,59.87124688970779,17.8350861126129,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.630005
60,58.2627775,-0.6551577362433333,46.76228,36.847004999999996,95.655,19.880000000000003,45.88882,2601.0,-187.6992,36.12127,-156.8591,508.44199999999995,-147.6038,22.23293,45.66557,D,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.53
61,41.41294860488717,-0.67882146702499,19.929770668681467,13.351129652442001,133.620003,18.03,53.246924638218495,4908.0,-198.72260595458198,-17.8730018531302,-174.79933683541,1291.223,-160.133002832246,47.787241908218,4.46969489759995,C,G,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.209991
62,49.678855,0.7907454056866666,-0.7367976666666666,24.693064999999997,150.285,16.568,55.06873,3630.0,97.05524,-21.681739999999998,107.6065,1997.0179999999998,117.4059,31.28152,27.857870000000002,E,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21.36
63,55.93692,-0.64197199604,27.05352333333333,32.938375,126.43,10.788,38.24991,3251.0,-127.5558,-9.054766,-121.7545,279.77299999999997,-120.9013,25.40246,29.19497,E,L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.71
64,55.6384025,0.06586896999999994,13.27134,22.45545,227.485,11.594000000000001,40.80271,6040.0,-63.34828,21.50209,-57.20545,844.377,-62.351000000000006,19.95843,31.621340000000004,C,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.76
65,38.075757467455176,-0.9503541784007573,27.03001026935067,29.14159663654815,205.10999299999997,15.572000000000003,56.3199301427621,5567.0,-236.921745258077,-94.5416824141462,-227.776172211104,1101.4569999999999,-205.198841727472,61.6002893013249,11.266934723835199,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,22.600006
66,42.78545,-0.25566921909999996,-5.218259233333334,23.470245,130.96,17.154000000000003,53.98146,4620.0,27.270390000000003,-28.76993,31.10588,2346.902,41.24492,60.92995,2.067227,E,F,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.62
67,41.44564749999999,1.2393141017333333,-57.19856333333333,17.005575,137.5625,27.862000000000002,66.11195,1948.0,197.9066,-46.24403,258.5103,78.317,272.7743,48.537259999999996,1.467125,B,J,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.5
68,59.43258346207897,-1.3291755658050326,50.70332781966613,33.816094355681955,131.149994,18.744,40.8959165956678,4785.0,-244.52680830807498,0.0967714037881333,-240.435924888275,1473.118,-235.35698280947997,31.8863475513626,28.7969805790513,A,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.950012
69,73.89238007908337,0.8785720381690607,43.7573998390516,43.069881041601555,65.9687005,14.451999999999998,60.2742987819741,769.0,26.386841285250302,69.5753095980128,35.5872765605945,10.459000000000001,46.018583383175496,10.1836975266256,73.9389925415752,B,B,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.421799
70,33.3919875,1.5291430356666664,-177.56266666666667,20.20511,97.285,62.648,69.91724,3957.0,644.0686,-39.4113,709.4051,4846.275,736.4331,65.50185,11.46822,C,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,23.75
71,46.90939,-0.40442945403333336,-18.234603333333336,17.70344,202.45,17.838,57.36034,5773.0,142.2424,0.7306064999999999,94.45260999999999,2223.535,89.83411,60.44842,14.04602,A,A,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.34
72,45.95150268628064,-1.1669404320499497,24.665352635674434,21.80652168271785,145.3125,21.316,35.098752280496,1872.0,-175.978576378046,-45.3921970090899,-166.20423024246,63.457,-165.649110690735,37.2596827902535,8.79618656692054,D,F,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21.093704000000002
73,63.5521317289859,0.5094853546544602,3.7604686828325202,18.39753218993795,47.37495,15.065999999999999,50.0231395568351,445.0,124.107994150375,25.400019769211198,115.83863363771799,4.352,111.821242889585,40.3572773294533,22.3664005665942,B,K,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,19.734402
74,56.1069026078864,-0.663424413685754,21.054265107758667,36.722402840770556,134.229996,16.544,56.6231743873324,4600.0,-210.174989941992,-3.20478690117454,-199.61155890986697,2269.0,-178.45656770762002,34.4467039496133,23.7711361969242,D,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.589996
75,68.9267925,0.24836000483999995,36.29429666666667,45.34306,52.88275,12.496,49.006159999999994,580.0,-10.39893,41.28804,6.724614,2.2159999999999997,7.752662,15.23748,57.93772,B,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.7969
76,58.322142328991525,-0.0017950018809832638,21.160753164174366,13.259710088931499,137.33000149999998,18.414,49.3107903747036,4911.0,-178.41956009496602,16.8912334944825,-150.15527774472,1067.82,-139.91936290506501,31.0076908860387,24.5249970829388,A,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.030014
77,47.532270000000004,0.42326140133333323,39.69544333333334,21.650959999999998,130.03125,24.516000000000002,46.34343,1570.0,-132.9221,-10.06606,-99.80605,57.722,-92.07951,39.799690000000005,0.7078518,C,D,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,21.2812
78,50.392,-0.03792022603333331,28.345790000000004,37.54285,54.73435,11.632,47.15638,615.0,-67.37288000000001,24.34246,-64.69932,2.025,-61.687419999999996,22.619310000000002,42.6652,D,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.25
79,59.90468,0.14607455883333334,25.570459999999997,48.623205,49.5156,11.808000000000002,45.55664,541.0,62.407169999999994,43.374140000000004,69.79491,1.044,52.13413,19.94795,50.477940000000004,B,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0468
80,43.6437025,1.0308798812666666,15.117206666666666,24.41574,45.125,14.48,53.8195,164.0,62.66765,-28.605420000000002,108.8726,4.397,111.9007,47.552479999999996,4.613662000000001,C,I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.25
81,54.982009999999995,-0.030431663509999936,28.1227,47.633365,267.67999999999995,9.838000000000001,45.33485,6269.0,-15.57787,18.236829999999998,-49.21532,767.515,-57.35706,15.226720000000002,53.81485,C,L,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.54999
82,46.437075,-1.272846448,77.32926333333333,29.306925,90.10499999999999,30.508,42.78083,4107.0,-174.2669,-2.770194,-197.3195,2589.884,-202.4283,41.72408,11.38799,D,E,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19.81
83,48.25537249999999,0.7386866638366666,-18.782960000000003,15.605170000000001,161.345,16.152,42.6904,5144.0,215.4639,23.537670000000002,186.6509,1224.1689999999999,156.0929,44.07779,14.030170000000002,E,G,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.92999
84,51.000879999999995,0.3314258325993333,-26.15196333333333,15.770705,110.03,16.418,45.659209999999995,2912.0,132.2325,35.88738,122.522,337.45099999999996,107.5305,34.56375,23.97968,A,H,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20.15
85,43.37005619261027,0.6914316751620408,-62.69314917321174,16.06299922796455,136.625,25.695999999999998,62.920026335318205,1955.0,288.09831179706504,-11.934814802072502,287.76989129169397,93.458,283.59150064217397,52.3298325388071,2.98952781278215,D,J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,22.593704000000002
